Date,Open,High,Low,Close,Volume
2021-01-06,218000,220400,214200,214200,567075
2021-01-07,215000,218700,210700,215700,635270
2021-01-08,217800,222400,212500,220900,880896
2021-01-11,225200,230000,217700,222400,1108586
2021-01-12,225900,229300,214800,224000,839203
2021-01-13,221700,239800,219000,229700,2150842
2021-01-14,216300,225000,206700,207100,1733651
2021-01-15,203000,203100,185700,187400,1784957
2021-01-18,185500,199800,170000,179500,1573778
2021-01-19,177200,183900,168800,181700,1367507
2021-01-20,183800,187600,180200,180800,544062
2021-01-21,181500,183000,177800,180600,439806
2021-01-22,181300,181500,177100,178000,342157
2021-01-25,179600,184300,178700,184300,355397
2021-01-26,189700,199800,186200,188000,965525
2021-01-27,191200,199100,185500,193700,784646
2021-01-28,188100,197800,185000,186600,620714
2021-01-29,186600,188700,175000,175000,489135
2021-02-01,176000,191500,176000,187300,960840
2021-02-02,189500,189500,179000,181000,418914
2021-02-03,182900,182900,175500,178300,373337
2021-02-04,177900,181200,174000,179000,305135
2021-02-05,181000,193000,179000,180500,1449047
2021-02-08,184000,184400,177200,177400,335460
