종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"020000","한섬","KOSPI","섬유의복","41600","1100","2.72","1024608000000"
"003680","한성기업","KOSPI","음식료품","7790","90","1.17","48372121850"
"105630","한세실업","KOSPI","섬유의복","20950","50","0.24","838000000000"
"069640","한세엠케이","KOSPI","유통업","7730","250","3.34","99789059060"
"016450","한세예스24홀딩스","KOSPI","섬유의복","8890","-80","-0.89","355600000000"
"010420","한솔PNS","KOSPI","유통업","2300","25","1.10","47133927600"
"009180","한솔로지스틱스","KOSPI","운수창고업","4610","-45","-0.97","126670929250"
"213500","한솔제지","KOSPI","종이목재","17500","-150","-0.85","416510080000"
"014680","한솔케미칼","KOSPI","화학","296000","4000","1.37","3355217720000"
"004710","한솔테크닉스","KOSPI","전기전자","7490","150","2.04","240502986220"
"004150","한솔홀딩스","KOSPI","기타금융","4120","5","0.12","173075337240"
"025750","한솔홈데코","KOSPI","종이목재","1970","-25","-1.25","158713343530"
"004960","한신공영","KOSPI","건설업","22450","-200","-0.88","259762259900"
"011700","한신기계","KOSPI","기계","3650","540","17.36","118428451150"
"001750","한양증권","KOSPI","증권","19850","700","3.66","252661399900"
"001755","한양증권우","KOSPI","증권","24000","400","1.69","12600000000"
"018880","한온시스템","KOSPI","기계","16250","-50","-0.31","8674250000000"
"009420","한올바이오파마","KOSPI","의약품","24800","0","0.00","1295567822400"
"014130","한익스프레스","KOSPI","운수창고업","6710","-40","-0.59","80520000000"
"300720","한일시멘트","KOSPI","비금속광물","226000","-5500","-2.38","1565310804000"
"002220","한일철강","KOSPI","철강금속","3200","-5","-0.16","85431872000"
"006390","한일현대시멘트","KOSPI","비금속광물","34450","-400","-1.15","612332730750"
"003300","한일홀딩스","KOSPI","비금속광물","14700","400","2.80","423591966000"
"051600","한전KPS","KOSPI","건설업","39500","1100","2.86","1777500000000"
"052690","한전기술","KOSPI","서비스업","49650","800","1.64","1897623000000"
"130660","한전산업","KOSPI","서비스업","14550","1000","7.38","474330000000"
"002320","한진","KOSPI","운수창고업","39000","-300","-0.76","582957492000"
"097230","한진중공업","KOSPI","건설업","9290","330","3.68","773618070490"
"003480","한진중공업홀딩스","KOSPI","전기가스업","5080","-10","-0.20","150011444960"
"180640","한진칼","KOSPI","운수창고업","65800","-1200","-1.79","4391410737000"
"18064K","한진칼우","KOSPI","운수창고업","39950","-250","-0.62","21443801700"
"005110","한창","KOSPI","유통업","1320","-35","-2.58","88163155080"
"009460","한창제지","KOSPI","종이목재","2255","0","0.00","134550180930"
"372910","한컴라이프케어","KOSPI","의료정밀","11350","-200","-1.73","314104508100"
"000880","한화","KOSPI","화학","35750","900","2.58","2679774776250"
"00088K","한화3우B","KOSPI","화학","16300","300","1.88","366293600000"
"088350","한화생명","KOSPI","보험","3370","10","0.30","2926946100000"
"000370","한화손해보험","KOSPI","보험","4320","25","0.58","504312112800"
"009830","한화솔루션","KOSPI","화학","39550","-50","-0.13","7565064556350"
"009835","한화솔루션우","KOSPI","화학","46450","-450","-0.96","52197583650"
"272210","한화시스템","KOSPI","전기전자","19350","100","0.52","3655590177150"
"012450","한화에어로스페이스","KOSPI","운수장비","51700","1300","2.58","2617571000000"
"000885","한화우","KOSPI","화학","43700","950","2.22","20945147800"
"003530","한화투자증권","KOSPI","증권","4960","80","1.64","1064156964000"
"003535","한화투자증권우","KOSPI","증권","15300","650","4.44","73440000000"
"195870","해성디에스","KOSPI","전기전자","40250","-1100","-2.66","684250000000"
"101530","해태제과식품","KOSPI","음식료품","8960","-30","-0.33","260886725120"
"143210","핸즈코퍼레이션","KOSPI","운수장비","5720","-20","-0.35","125057892960"
"000720","현대건설","KOSPI","건설업","54000","0","0.00","6013211310000"
"267270","현대건설기계","KOSPI","기계","48600","-1100","-2.21","957458539800"
"000725","현대건설우","KOSPI","건설업","191500","-1500","-0.78","18930924000"
"005440","현대그린푸드","KOSPI","유통업","9970","20","0.20","974113685540"
"086280","현대글로비스","KOSPI","운수창고업","187000","-5500","-2.86","7012500000000"
"064350","현대로템","KOSPI","운수장비","26500","350","1.34","2892270764500"
"079430","현대리바트","KOSPI","기타제조업","17950","-50","-0.28","368608311900"
"012330","현대모비스","KOSPI","운수장비","275500","-2000","-0.72","26115497397000"
"010620","현대미포조선","KOSPI","운수장비","73800","-1200","-1.60","2947730596200"
"069960","현대백화점","KOSPI","유통업","81800","400","0.49","1914319673800"
"004560","현대비앤지스틸","KOSPI","철강금속","19800","650","3.39","298560457800"
"004565","현대비앤지스틸우","KOSPI","철강금속","82500","0","0.00","9062790000"
"004310","현대약품","KOSPI","의약품","6270","20","0.32","200640000000"
"322000","현대에너지솔루션","KOSPI","전기전자","27250","0","0.00","305200000000"
"017800","현대엘리베이","KOSPI","기계","49650","-850","-1.68","2026474233150"
"307950","현대오토에버","KOSPI","서비스업","119500","0","0.00","3277165849000"
"011210","현대위아","KOSPI","운수장비","90400","-1300","-1.42","2458435503200"
"267260","현대일렉트릭","KOSPI","전기전자","24500","0","0.00","883154807500"
"004020","현대제철","KOSPI","철강금속","50400","300","0.60","6725667564000"
"267250","현대중공업지주","KOSPI","화학","64800","-1100","-1.67","5118751908000"
"005380","현대차","KOSPI","운수장비","211500","-3500","-1.63","45190821550500"
"005387","현대차2우B","KOSPI","운수장비","99300","-1700","-1.68","3623005284300"
"005389","현대차3우B","KOSPI","운수장비","96700","-1100","-1.12","234858674500"
"005385","현대차우","KOSPI","운수장비","99800","-1700","-1.67","2430797163000"
"001500","현대차증권","KOSPI","증권","12750","0","0.00","404335165500"
"011760","현대코퍼레이션","KOSPI","유통업","18100","-200","-1.09","239444284600"
"227840","현대코퍼레이션홀딩스","KOSPI","유통업","13900","-50","-0.36","126501620400"
"126560","현대퓨처넷","KOSPI","서비스업","4590","-70","-1.50","518103575640"
"001450","현대해상","KOSPI","보험","25700","-50","-0.19","2297580000000"
"057050","현대홈쇼핑","KOSPI","유통업","73800","-800","-1.07","885600000000"
"093240","형지엘리트","KOSPI","섬유의복","4840","20","0.41","150789222320"
"003010","혜인","KOSPI","유통업","6150","90","1.49","78183394050"
"111110","호전실업","KOSPI","섬유의복","12750","0","0.00","102000000000"
"008770","호텔신라","KOSPI","유통업","88900","0","0.00","3489157956900"
"008775","호텔신라우","KOSPI","유통업","92800","-100","-0.11","69774371200"
"002460","화성산업","KOSPI","건설업","12800","-50","-0.39","159370240000"
"378850","화승알앤에이","KOSPI","운수장비","6310","150","2.44","119849761130"
"241590","화승엔터프라이즈","KOSPI","기타제조업","14900","-300","-1.97","902504994500"
"006060","화승인더","KOSPI","화학","7020","-80","-1.13","388346400000"
"013520","화승코퍼레이션","KOSPI","운수장비","2930","-35","-1.18","146650168360"
"010690","화신","KOSPI","운수장비","8600","-200","-2.27","300315526000"
"133820","화인베스틸","KOSPI","철강금속","3005","60","2.04","88797750000"
"010660","화천기계","KOSPI","기계","2870","-25","-0.86","63140000000"
"000850","화천기공","KOSPI","기계","38550","0","0.00","84810000000"
"016580","환인제약","KOSPI","의약품","19900","250","1.27","370141393000"
"032560","황금에스티","KOSPI","철강금속","9790","230","2.41","156640000000"
"004800","효성","KOSPI","기타금융","118000","-1000","-0.84","2486380950000"
"094280","효성ITX","KOSPI","서비스업","21500","-150","-0.69","248501300000"
"298040","효성중공업","KOSPI","전기전자","76600","-2700","-3.40","714260376800"
"298050","효성첨단소재","KOSPI","화학","592000","-26000","-4.21","2652129216000"
"298020","효성티앤씨","KOSPI","화학","744000","-40000","-5.10","3219795408000"
"298000","효성화학","KOSPI","화학","368000","-8500","-2.26","1173966368000"
"093370","후성","KOSPI","화학","13850","-200","-1.42","1282604443150"
"081660","휠라홀딩스","KOSPI","유통업","45300","650","1.46","2752075656600"
"005870","휴니드","KOSPI","전기전자","8050","0","0.00","113633920750"
"079980","휴비스","KOSPI","화학","10250","-100","-0.97","353625000000"
"005010","휴스틸","KOSPI","철강금속","17400","100","0.58","133210311000"
"069260","휴켐스","KOSPI","화학","27100","550","2.07","1107809734800"
"000540","흥국화재","KOSPI","보험","4010","60","1.52","257613006450"
"000547","흥국화재2우B","KOSPI","보험","28000","0","0.00","4300800000"
"000545","흥국화재우","KOSPI","보험","9860","-120","-1.20","7572480000"
"003280","흥아해운","KOSPI","운수창고업","1035","0","0.00","247494403980"
